DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2012-10,5.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2012-11,5.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2012-12,5.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-01,6.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-02,5.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-03,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-04,5.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-05,5.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-06,5.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-07,5.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-08,5.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-09,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-10,5.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-11,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2013-12,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-01,6.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-02,5.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-03,6.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-04,5.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-05,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-06,6.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-07,6.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-08,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-09,6.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-10,6.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-11,6.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2014-12,6.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-01,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-02,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-03,6.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-04,6.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-05,6.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-06,6.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-07,6.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-08,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-09,6.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-10,6.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-11,6.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2015-12,6.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-01,6.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-02,6.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-03,6.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-04,6.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-05,6.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-06,6.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-07,6.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-08,6.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-09,6.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-10,6.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-11,6.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2016-12,6.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-01,6.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-02,6.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-03,6.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-04,6.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-05,6.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-06,5.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-07,5.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-08,6.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-09,5.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-10,5.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-11,6.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2017-12,5.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-01,5.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-02,5.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-03,5.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-04,5.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-05,4.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-06,5.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-07,5.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-08,5.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-09,5.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-10,5.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-11,4.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2018-12,5.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-01,4.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-02,5.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-03,5.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-04,5.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-05,4.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-06,4.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-07,4.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-08,5.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-09,4.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-10,4.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-11,4.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2019-12,4.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2020-01,4.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2020-02,4.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2020-03,4.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2020-04,6.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2020-05,7.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2020-06,7.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2020-07,6.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2020-08,6.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Austria,2020-09,6.2,,
