DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2009-Q2,92.080,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2009-Q3,92.336,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2009-Q4,92.510,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2010-Q1,93.325,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2010-Q2,93.738,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2010-Q3,95.027,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2010-Q4,94.494,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2011-Q1,95.140,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2011-Q2,96.043,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2011-Q3,94.804,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2011-Q4,95.533,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2012-Q1,95.303,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2012-Q2,95.281,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2012-Q3,95.453,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2012-Q4,95.462,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2013-Q1,96.159,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2013-Q2,96.335,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2013-Q3,97.148,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2013-Q4,97.170,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2014-Q1,97.181,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2014-Q2,97.265,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2014-Q3,98.689,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2014-Q4,98.621,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2015-Q1,99.364,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2015-Q2,100.015,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2015-Q3,100.175,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2015-Q4,100.445,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2016-Q1,101.685,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2016-Q2,102.794,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2016-Q3,103.633,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2016-Q4,104.181,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2017-Q1,105.189,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2017-Q2,106.458,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2017-Q3,106.220,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2017-Q4,107.028,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2018-Q1,107.898,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2018-Q2,107.860,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2018-Q3,108.439,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2018-Q4,108.600,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2019-Q1,109.032,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2019-Q2,110.023,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2019-Q3,110.380,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2019-Q4,110.769,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2020-Q1,109.849,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2020-Q2,103.336,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2020-Q3,109.571,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2020-Q4,109.612,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2021-Q1,110.189,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2021-Q2,113.993,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2021-Q3,116.243,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2021-Q4,120.049,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2022-Q1,113.700,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2022-Q2,115.757,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2022-Q3,117.315,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2022-Q4,115.745,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2023-Q1,117.197,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2023-Q2,115.482,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2023-Q3,115.227,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2023-Q4,117.408,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2024-Q1,118.131,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2024-Q2,120.004,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2024-Q3,120.950,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2024-Q4,122.410,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Denmark,2025-Q1,120.856,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2001-Q1,62.379,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2001-Q2,62.448,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2001-Q3,63.730,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2001-Q4,64.684,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2002-Q1,65.193,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2002-Q2,67.493,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2002-Q3,68.868,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2002-Q4,69.382,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2003-Q1,70.940,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2003-Q2,72.593,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2003-Q3,73.322,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2003-Q4,75.229,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2004-Q1,76.977,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2004-Q2,76.444,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2004-Q3,78.168,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2004-Q4,79.805,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2005-Q1,81.209,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2005-Q2,84.421,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2005-Q3,86.436,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2005-Q4,88.420,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2006-Q1,90.463,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2006-Q2,92.357,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2006-Q3,94.460,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2006-Q4,96.812,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2007-Q1,100.010,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2007-Q2,100.394,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2007-Q3,100.609,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2007-Q4,100.008,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2008-Q1,97.780,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2008-Q2,98.798,,
ESTAT:NAMQ_10_GDP(1.0),10/07/25 11:00:00,Quarterly,"Chain linked volumes, index 2015=100",Seasonally and calendar adjusted data,Gross domestic product at market prices,Estonia,2008-Q3,98.832,,
