index date   ,name,CPI ALL ITEMS,FOOD AND NON-ALCOHOLIC BEVERAGES,FOOD,BREAD & CEREALS,MEAT,FISH,"MILK, CHEESE & EGGS",OILS & FATS,FRUIT,VEGETABLES INCLUDING POTATOES AND TUBERS,"SUGAR, JAM, SYRUPS, CHOCOLATE AND CONFECTIONERY",FOOD PRODUCTS (NEC),NON-ALCOHOLIC BEVERAGES,"COFFEE, TEA & COCOA","MINERAL WATERS, SOFT DRINKS AND JUICES",ALCOHOLIC BEVERAGES AND TOBACCO,ALCOHOLIC BEVERAGES,SPIRITS,WINE,BEER,TOBACCO,CLOTHING AND FOOTWEAR,CLOTHING,GARMENTS,OTHER CLOTHING & CLOTHING ACCESSORIES,"CLEANING, REPAIR AND HIRE OF CLOTHING",FOOTWEAR INCLUDING REPAIRS,"HOUSING, WATER, ELELCTRICITY, GAS AND OTHER FUELS",ACTUAL RENTALS FOR HOUSING,REGULAR MAINTENANCE AND REPAIR OF THE DWELLING,MATERIALS FOR MAINTENANCE AND REPAIR,SERVICES FOR MAINTENANCE AND REPAIR,WATER SUPPLY AND MISC. SERVICES FOR THE DWELLING,WATER SUPPLY,SEWERAGE COLLECTION,"ELECTRICITY, GAS AND OTHER FUELS",ELECTRICITY,GAS,LIQUID FUELS,SOLID FUELS,"FURNITURE, HOUSEHOLD EQUIPMENT AND MAINTENANCE","FURNITURE, FURNISHINGS & CARPETS",FURNITURE & FURNISHINGS,CARPETS & OTHER FLOOR COVERINGS,HOUSEHOLD TEXTILES,"HOUSEHOLD APPLIANCES, FITTING AND REPAIRS",MAJOR APPLIANCES AND SMALL ELECTRIC GOODS,REPAIR OF HOUSEHOLD APPLIANCES,"GLASSWARE, TABLEWARE & HOUSEHOLD UTENSILS",TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,GOODS AND SERVICES FOR ROUTINE MAINTENANCE,NON-DURABLE HOUSEHOLD GOODS,DOMESTIC SERVICES AND HOUSEHOLD SERVICES,HEALTH,"MEDICAL PRODUCTS, APPLIANCES AND EQUIPMENT",PHARMACEUTICAL PRODUCTS,OTHER MEDICAL & THERAPEUTIC EQUIPMENT,OUT-PATIENT SERVICES,MEDICAL SERVICES AND PARAMEDICAL SERVICES,DENTAL SERVICES,HOSPITAL SERVICES,TRANSPORT,PURCHASE OF VEHICLES,MOTOR CYCLES AND BICYCLES,NEW CARS,SECOND-HAND CARS,OPERATION OF PERSONAL TRANSPORT EQUIPMENT,SPARE PARTS & ACCESSORIES,FUELS & LUBRICANTS,MAINTENANCE & REPAIRS,OTHER SERVICES IN RESPECT OF PERSONAL TRANSPORT EQ,TRANSPORT SERVICES,PASSENGER TRANSPORT BY RAILWAY,PASSENGER TRANSPORT BY ROAD,PASSENGER TRANSPORT BY AIR,PASSENGER TRANSPORT BY SEA AND INLAND WATERWAY,COMMUNICATION,POSTAL SERVICES,TELEPHONE AND TELEFAX EQUIPMENT AND SERVICES,RECREATION & CULTURE,AUDIO-VISUAL EQUIPMENT AND RELATED PRODUCTS,RECEPTION AND REPRODUCTION OF SOUND AND PICTURES,PHOTOGRAPHIC AND CINE. EQU. & OPTICAL INSTRUMENTS,DATA PROCESSING EQUIPMENT,RECORDING MEDIA,REPAIR OF AUDIO-VISUAL & RELATED PRODUCTS,OTHER MAJOR DURABLES FOR RECREATION AND CULTURE,MAJOR DURABLES FOR IN/OUTDOOR RECREATION,"OTHER RECREATIONAL ITEMS, GARDENS & PETS",GAMES TOYS AND HOBBIES,EQUIPMENT FOR SPORT & OPEN-AIR RECREATION,GARDEN PLANTS AND FLOWERS,"PETS, RELATED PRODUCTS AND SERVICES",RECREATIONAL AND CULTURAL SERVICES,RECREATIONAL AND SPORTING SERVICES,CULTURAL SERVICES,"BOOKS, NEWSPAPERS AND STATIONERY",BOOKS,NEWSPAPERS AND PERIODICALS,"MISC. PRINTED MATTER, STATIONERY, DRAWING MATERIALS",PACKAGE HOLIDAY,EDUCATION,RESTAURANTS AND HOTELS,CATERING SERVICES,RESTAURANTS & CAFES,CANTEENS,ACCOMMODATION SERVICES,MISCELLANEOUS GOODS AND SERVICES,PERSONAL CARE,HAIRDRESSING & PERSONAL GROOMING ESTABLISHMENTS,APPLIANCES & PRODUCTS FOR PERSONAL CARE,PERSONAL EFFECTS (NEC),JEWELLERY CLOCKS AND WATCHES,OTHER PERSONAL EFFECTS,SOCIAL PROTECTION,INSURANCE,HOUSE CONTENTS INSURANCE,HEALTH INSURANCE,TRANSPORT INSURANCE,FINANCIAL SERVICES (NEC),OTHER FINANCIAL SERVICES (NEC),OTHER SERVICES (NEC),Unnamed: 124,All Goods,"Food, Alcoholic Beverages & Tobacco",Processed Food & Non-Alcoholic Beverages,Non-processed Food,Seasonal Food,Clothing & Footwear Goods,Housing Goods,Household goods,Water supply; materials for maintenance/repair,Energy,"Electricity, Gas & Misc. Energy","Liquid Fuels, Vehicle Fuels & Lubricants","Medical products, appliances and equipment","Vehicles, spare parts and accessories",Recreational Goods,Miscellaneous Goods,All Services,Housing Services,Primary Housing Services,Other Housing Services,Medical Services,Travel & Transport Services,Services for Personal Transport Equipment,Recreation & Personal Services,Package Holidays & Accommodation,Other Recreational & Personal Services,Non-Catering Recreational & Personal Services,Miscellaneous Services,Audio-Visual Goods,Other Recreational Goods,CPI excluding Energy,"CPI excluding Energy, Food, Alcohol & Tobacco",CPI excluding Seasonal Food,CPI excluding Energy & Seasonal Food,"CPI excluding Liquid Fuels, Vehicle Fuels & Lubricants",CPI excluding Energy & Non-processed Food,CPI excluding Alcohol & Tobacco,"CPI excluding Housing, Water, Electricity, Gas & Other Fuels","CPI excluding Education, Health & Social Protection",Non-Seasonal Food,Non-Energy Industrial Goods,Durables,Semi-Durables,Non-Durables,"Energy, Food, Alcohol & Tobacco",Energy & Non-processed Food,Energy & Seasonal Food,"Education, Health & Social Protection",CPI excluding tobacco,Industrial Goods,Miscellaneous and Other Services
198905.0,1989-05-01 00:00:00,52.168,51.396,51.462,53.958,57.642,43.799,51.554,49.98,53.489,56.438,39.449,58.654,50.42,54.914,49.035,28.752,57.834,53.891,55.045,71.058,17.004,207.707,217.623,239.943,105.281,36.671,164.222,35.123,36.052,42.401,54.088,34.271,26.326,26.432,26.566,31.637,37.147,27.098,31.589,30.259,72.997,66.687,71.039,55.432,125.867,110.246,124.677,..,86.043,73.498,45.428,62.895,33.369,41.943,57.324,59.396,..,..,..,..,..,44.279,94.528,69.263,..,136.557,32.38,56.214,34.194,27.489,32.663,24.613,30.409,32.087,..,..,98.541,26.925,109.565,77.878,721.692,936.471,2232.289,..,138.415,..,..,..,97.859,159.0,..,80.243,45.107,36.351,32.747,38.743,41.226,46.498,32.08,52.894,..,13.262,35.564,35.833,36.024,32.709,..,49.518,54.76,32.218,67.221,70.025,58.892,99.721,..,23.623,55.402,..,18.203,99.807,99.807,35.787,,69.023,43.139,49.719,54.26,51.965,216.2,69.928,78.987,42.391,32.102,31.568,33.902,57.325,88.914,137.631,69.065,34.525,34.82,32.253,33.693,..,25.521,28.481,35.632,..,35.754,35.629,46.23,826.503,68.057,54.224,57.143,52.15,54.27,53.249,54.079,54.112,55.062,53.831,51.644,105.907,120.078,147.484,53.151,39.514,40.149,36.846,24.314,54.127,84.811,29.79
198906.0,1989-06-01 00:00:00,52.339,51.561,51.632,54.345,57.995,43.909,51.784,50.273,54.019,55.704,39.594,58.897,50.529,55.054,49.13,28.793,58.006,54.009,55.301,71.021,17.009,208.104,217.97,240.202,105.667,36.885,164.731,35.37,36.173,42.622,54.453,34.371,26.326,26.432,26.566,31.989,37.862,27.367,30.255,29.896,73.108,66.697,71.028,55.481,125.996,110.144,124.562,..,86.427,73.602,45.7,63.239,33.657,42.169,57.632,59.715,..,..,..,..,..,44.474,94.979,69.457,..,137.23,32.454,56.678,34.27,27.484,32.705,24.88,30.409,32.662,..,..,98.491,26.925,109.503,78.01,720.819,934.305,2232.289,..,138.505,..,..,..,98.179,159.649,..,80.617,45.187,36.405,32.796,38.8,41.356,46.644,32.181,53.061,..,13.294,35.701,35.971,36.162,32.843,..,49.509,54.922,32.407,67.311,70.023,58.891,99.719,..,23.623,55.402,..,18.203,99.933,99.933,35.456,,69.255,43.256,49.961,54.319,51.739,216.574,70.078,79.092,42.61,32.343,31.977,33.908,57.633,89.37,137.877,69.117,34.63,34.924,32.305,33.984,..,25.648,28.489,35.761,..,35.882,35.729,45.854,825.503,68.276,54.374,57.302,52.336,54.437,53.43,54.237,54.296,55.209,54.006,51.935,106.181,120.344,147.816,53.35,39.677,40.34,37.007,24.406,54.31,85.127,29.703
198907.0,1989-07-01 00:00:00,52.288,51.255,51.283,54.386,58.568,44.091,51.65,51.133,52.956,51.512,39.811,59.897,50.662,55.423,49.137,28.812,58.127,54.115,55.405,71.216,17.003,204.097,212.946,233.496,105.454,37.388,163.914,35.547,36.225,42.852,54.757,34.547,26.326,26.432,26.566,32.239,38.272,27.533,30.531,29.783,73.002,66.354,70.625,55.271,124.209,109.891,124.276,..,86.801,74.261,45.877,63.515,33.704,42.275,57.777,59.865,..,..,..,..,..,44.452,95.205,69.982,..,137.5,32.338,56.786,33.813,27.624,33.721,24.903,30.409,32.711,..,..,98.429,26.925,109.427,78.308,719.856,932.411,2228.183,..,138.505,..,..,..,98.662,160.052,..,80.805,45.57,36.644,33.011,39.055,41.526,46.836,32.313,53.279,..,13.318,35.912,36.183,36.373,33.054,..,49.704,55.348,32.678,67.808,69.885,58.774,99.521,..,23.623,55.402,..,18.203,102.803,102.803,35.519,,69.012,43.08,50.117,53.367,49.285,212.073,70.057,78.97,42.793,32.318,32.225,33.49,57.778,89.578,138.241,69.346,34.799,34.989,32.396,34.031,..,25.825,28.868,35.986,..,36.109,36.003,46.071,824.399,68.584,54.32,57.312,52.379,54.492,53.406,54.268,54.237,55.104,53.951,52.215,105.763,120.319,146.003,53.616,39.554,40.021,36.526,24.457,54.256,84.854,29.8
198908.0,1989-08-01 00:00:00,52.373,51.457,51.467,54.333,58.644,44.051,51.735,51.403,50.555,53.592,40.039,60.437,51.042,55.988,49.424,28.831,58.255,54.128,55.546,71.474,16.995,204.137,212.86,233.179,106.473,37.243,164.309,35.605,36.274,42.977,54.902,34.661,26.017,26.396,25.961,32.341,38.272,27.533,30.22,31.219,73.305,66.57,70.985,55.195,126.127,109.624,123.974,..,87.531,74.831,46.006,63.675,33.847,42.57,58.181,60.283,..,..,..,..,..,44.169,95.177,70.13,..,137.432,31.88,57.007,32.885,27.758,33.85,24.931,30.409,32.772,..,..,98.467,26.925,109.474,78.385,719.591,931.422,2230.236,..,138.604,..,..,..,98.565,159.013,..,80.948,45.678,36.802,33.153,39.223,41.531,46.841,32.317,53.285,..,13.348,36.236,36.51,36.716,33.167,..,49.782,55.471,32.806,67.894,70.032,58.899,99.732,..,23.704,55.402,..,18.348,102.4,102.4,35.45,,69.035,43.21,50.275,53.632,49.74,212.156,70.312,79.299,42.867,32.024,32.341,32.597,58.182,89.591,138.184,69.46,34.959,34.988,32.282,34.176,..,25.909,28.998,36.262,..,36.386,36.125,45.972,824.096,68.554,54.476,57.474,52.449,54.634,53.562,54.414,54.329,55.194,54.036,52.319,105.898,120.324,146.291,53.721,39.531,39.895,36.364,24.563,54.349,84.759,29.801
198909.0,1989-09-01 00:00:00,52.722,51.85,51.883,54.587,59.624,44.218,52.507,51.538,48.438,54.687,40.06,60.909,51.197,56.091,49.612,28.978,58.465,54.31,55.82,71.501,17.1,208.299,217.709,239.308,107.169,37.252,166.209,35.696,36.342,43.159,55.142,34.802,26.052,26.465,25.961,32.421,38.272,27.533,32.105,31.444,73.63,66.995,71.333,55.754,126.26,110.132,124.548,..,88.149,75.009,46.123,63.728,34.227,42.586,58.203,60.306,..,..,..,..,..,44.335,95.51,70.869,..,137.836,32.041,57.096,33.097,27.881,33.927,24.931,30.409,32.772,..,..,100.429,26.925,111.897,78.597,720.556,931.79,2248.335,..,138.897,..,..,..,98.748,159.396,..,81.081,45.745,36.966,33.301,39.398,41.639,46.963,32.401,53.424,..,13.918,36.467,36.743,36.952,33.359,..,49.901,55.632,32.936,68.05,70.447,59.247,100.322,..,23.704,55.402,..,18.348,103.49,103.49,35.353,,69.507,43.508,50.59,54.136,49.79,216.686,70.605,79.634,43.037,32.154,32.359,32.891,58.203,89.887,138.452,69.728,35.178,35.069,32.355,34.56,..,25.956,29.107,36.472,..,36.597,36.267,45.915,825.201,68.706,54.856,57.876,52.81,55.029,53.914,54.781,54.698,55.598,54.382,52.847,106.706,120.803,148.336,53.843,39.77,40.147,36.483,25.148,54.713,85.336,30.41
198910.0,1989-10-01 00:00:00,53.108,52.416,52.494,54.715,60.303,44.662,54.6,51.507,48.25,55.472,40.249,60.992,51.315,56.295,49.685,29.232,58.647,54.354,56.085,71.604,17.321,210.839,220.276,242.06,108.897,37.572,168.487,35.875,36.626,43.453,55.526,35.03,26.052,26.465,25.961,32.525,38.272,27.535,34.623,31.695,74.067,67.507,71.805,56.325,127.154,110.483,124.946,..,88.685,75.565,46.362,64.134,34.201,42.826,58.53,60.646,..,..,..,..,..,44.458,95.458,72.059,..,137.567,32.237,57.254,33.352,28.025,34.026,24.984,30.409,32.886,..,..,101.788,28.481,112.873,79.07,723.302,931.507,2234.99,..,140.662,..,..,..,98.98,160.105,..,81.379,45.735,37.046,33.373,39.483,42.337,47.75,32.945,54.319,..,13.933,36.769,37.047,37.255,33.671,..,50.158,56.078,33.149,68.656,70.629,59.4,100.581,..,23.906,55.656,..,18.599,103.64,103.64,35.29,,70.038,43.957,51.168,54.692,50.237,219.366,71.027,80.123,43.267,32.314,32.38,33.256,58.531,89.869,139.515,70.157,35.409,35.299,32.505,34.533,..,26.061,29.236,36.734,..,36.859,36.401,45.851,828.346,69.358,55.272,58.255,53.193,55.443,54.299,55.182,55.092,56.024,54.783,53.512,107.403,120.982,149.863,54.257,40.118,40.437,36.701,25.226,55.1,85.862,30.406
198911.0,1989-11-01 00:00:00,53.326,52.935,53.071,55.04,60.795,44.534,54.959,52.188,49.38,57.554,40.333,61.064,51.265,56.448,49.525,29.206,58.223,53.929,55.739,70.929,17.384,212.138,221.811,243.833,109.497,37.73,169.02,35.977,36.699,43.587,55.71,35.125,26.052,26.465,25.961,32.645,38.272,27.535,36.916,32.25,74.349,67.705,72.044,56.433,127.615,110.835,125.343,..,88.884,75.814,46.72,64.671,34.354,42.947,58.696,60.818,..,..,..,..,..,44.307,94.875,72.263,..,136.625,32.15,57.245,33.177,28.061,34.044,25.07,30.409,33.071,..,..,102.571,28.481,113.839,79.736,725.83,935.934,2256.124,..,140.718,..,..,..,99.147,160.06,..,82.51,45.579,37.54,33.818,40.01,42.914,48.402,33.394,55.06,..,14.02,36.897,37.176,37.388,33.738,..,50.482,56.374,33.292,69.056,70.825,59.565,100.86,..,23.906,55.656,..,18.599,104.261,104.261,36.012,,70.309,44.26,51.398,55.621,51.607,220.738,71.277,80.426,43.378,32.319,32.425,33.203,58.697,89.377,140.397,70.474,35.575,35.367,32.554,34.688,..,26.114,29.267,36.924,..,37.05,36.784,46.713,831.241,69.888,55.524,58.47,53.366,55.644,54.536,55.37,55.339,56.266,55.008,53.854,107.707,120.779,150.592,54.592,40.314,40.735,36.962,25.346,55.327,86.053,30.785
198912.0,1989-12-01 00:00:00,53.393,53.387,53.547,55.498,61.131,44.15,54.859,52.685,51.022,59.644,40.226,60.84,51.468,57.205,49.433,29.096,57.741,53.426,55.183,70.748,17.375,211.981,221.511,243.524,109.101,37.782,169.28,36.058,36.757,43.734,55.806,35.332,26.052,26.465,25.961,32.727,38.272,27.535,38.958,32.438,74.503,68.017,72.438,56.572,127.737,110.862,125.374,..,89.017,76.038,46.76,64.69,34.475,42.949,58.699,60.82,..,..,..,..,..,43.941,93.46,72.341,..,134.404,32.011,57.346,32.893,28.06,34.178,25.07,30.409,33.071,..,..,102.736,28.481,114.044,79.824,724.348,933.156,2248.0,..,140.698,..,..,..,99.679,160.397,..,83.438,45.803,37.512,33.793,39.98,43.005,48.504,33.464,55.176,..,14.067,37.063,37.343,37.555,33.91,..,50.657,56.884,33.396,69.914,70.859,59.594,100.91,..,23.906,55.656,..,18.599,103.725,103.725,35.867,,70.36,44.486,51.534,56.519,53.069,220.552,71.411,80.59,43.436,32.26,32.44,33.037,58.699,88.202,140.665,70.987,35.662,35.444,32.661,34.81,..,26.129,29.303,37.052,..,37.179,36.795,46.519,829.544,70.149,55.613,58.486,53.379,55.671,54.62,55.383,55.429,56.328,55.076,54.038,107.53,119.876,150.607,54.82,40.439,40.977,37.187,25.394,55.401,85.908,30.773
199001.0,1990-01-01 00:00:00,53.637,54.103,54.313,55.993,61.602,45.831,55.252,52.665,53.824,61.038,40.592,61.647,51.763,57.81,49.606,29.289,58.55,54.219,56.121,71.193,17.406,207.449,215.633,236.165,107.743,38.299,168.911,36.306,36.922,44.245,56.004,36.118,26.355,26.465,26.566,32.922,38.272,27.552,42.854,32.634,74.311,67.928,72.578,55.874,126.023,109.643,123.995,..,89.106,76.258,47.104,65.013,35.178,43.998,60.132,62.305,..,..,..,..,..,44.244,92.906,72.306,..,133.529,32.696,57.753,33.462,29.379,34.424,25.132,30.409,33.205,..,..,102.803,28.481,114.135,80.133,721.23,923.736,2246.929,..,141.209,..,..,..,100.342,160.726,..,84.008,46.312,37.819,34.07,40.308,43.181,48.703,33.601,55.402,..,14.229,37.315,37.597,37.788,34.415,..,50.902,57.261,33.788,70.251,70.357,59.171,100.194,..,24.389,56.953,..,18.937,109.634,109.634,36.03,,70.538,45.004,51.935,57.676,54.901,215.455,71.262,80.332,43.554,32.597,32.466,33.808,60.133,87.832,140.964,70.947,36.0,35.804,33.401,35.52,..,26.665,30.389,37.327,..,37.454,37.139,47.002,825.973,70.535,55.833,58.544,53.558,55.814,54.826,55.51,55.674,56.566,55.317,54.474,106.889,119.128,148.7,55.18,40.896,41.594,37.834,25.81,55.661,85.694,31.111
199002.0,1990-02-01 00:00:00,53.954,54.593,54.809,56.506,61.948,46.795,55.347,52.672,55.194,62.19,40.853,61.848,52.187,55.963,50.931,29.457,59.347,54.993,56.771,72.449,17.418,209.758,218.153,239.124,108.096,38.594,170.438,36.271,36.962,44.577,56.691,36.164,26.355,26.465,26.566,32.729,38.272,27.552,37.967,32.65,74.79,68.383,72.989,56.447,127.272,110.083,124.492,..,89.646,76.58,47.513,65.602,35.414,44.059,60.215,62.391,..,..,..,..,..,44.615,93.423,72.547,..,134.303,32.776,58.234,33.398,29.649,34.516,26.2,33.233,33.553,..,..,103.04,28.679,114.28,80.389,722.471,925.011,2240.144,..,141.596,..,..,..,101.131,161.833,..,84.63,46.736,37.86,34.106,40.351,43.274,48.807,33.674,55.521,..,14.311,37.468,37.751,37.939,34.615,..,51.215,57.755,33.915,70.978,70.732,59.487,100.729,..,24.389,56.953,..,18.937,110.141,110.141,36.19,,70.959,45.372,52.243,58.423,56.058,217.889,71.76,80.849,43.963,32.457,32.468,33.466,60.216,88.352,141.535,71.521,36.209,35.846,33.427,35.758,..,27.261,30.618,37.463,..,37.591,37.221,47.211,827.395,70.906,56.224,58.927,53.842,56.169,55.187,55.865,56.004,56.958,55.646,54.773,107.655,119.732,150.028,55.59,41.089,41.746,37.948,25.916,56.002,86.101,31.271
199003.0,1990-03-01 00:00:00,54.217,54.889,55.021,56.899,62.135,46.774,55.231,52.822,55.605,62.732,40.945,62.057,53.188,55.887,52.363,29.564,59.881,55.602,57.199,73.193,17.419,211.159,219.729,240.89,108.74,38.828,171.231,36.363,37.014,44.849,57.15,36.292,26.355,26.465,26.566,32.803,38.272,27.944,35.318,32.668,75.538,69.529,74.32,57.109,128.269,110.548,125.018,..,90.301,76.962,48.089,66.48,35.598,44.554,60.892,63.092,..,..,..,..,..,44.858,94.338,73.398,..,135.592,32.85,58.579,33.392,29.806,34.638,26.209,33.233,33.571,..,..,102.96,28.575,114.264,80.628,724.238,928.392,2227.044,..,141.824,..,..,..,101.593,162.671,..,85.266,46.829,37.911,34.153,40.405,43.438,48.993,33.802,55.733,..,14.314,37.634,37.919,38.103,34.812,..,51.472,58.261,34.134,71.657,70.986,59.7,101.09,..,24.389,56.953,..,18.937,110.13,110.13,36.208,,71.367,45.597,52.549,58.71,56.447,219.351,72.434,81.668,44.235,32.499,32.654,33.307,60.893,89.172,142.046,72.012,36.309,35.909,33.501,35.944,..,27.328,30.767,37.614,..,37.742,37.322,47.231,829.418,71.205,56.519,59.243,54.1,56.46,55.479,56.161,56.282,57.255,55.918,54.931,108.462,120.832,150.927,56.004,41.251,41.87,38.06,26.028,56.286,86.634,31.28
199004.0,1990-04-01 00:00:00,55.211,55.392,55.503,57.375,62.564,47.348,55.286,52.769,56.722,64.209,41.022,62.315,53.861,55.924,53.292,30.547,61.472,57.828,58.691,74.24,18.075,214.413,223.585,245.406,109.266,39.31,172.5,37.817,39.945,45.182,57.514,36.611,29.758,30.223,29.653,33.272,38.689,28.558,35.764,32.663,75.887,69.592,74.332,57.306,128.569,111.496,126.091,..,90.589,77.282,48.492,67.052,35.85,44.92,61.392,63.611,..,..,..,..,..,45.89,95.175,74.924,..,136.62,34.3,58.892,35.787,30.262,34.96,26.209,33.233,33.571,..,..,102.918,28.491,114.281,81.562,725.901,928.623,2222.011,..,142.64,..,..,..,102.114,163.413,..,85.509,47.166,39.001,35.134,41.567,43.741,49.334,34.037,56.12,..,14.336,38.513,38.804,39.027,35.195,..,51.605,58.626,34.491,72.001,71.207,59.887,101.405,..,24.252,55.74,..,19.029,110.891,110.891,36.045,,72.463,46.302,52.844,59.508,57.624,222.764,73.213,82.04,45.907,33.702,33.123,35.575,61.393,89.922,142.714,72.303,37.235,38.184,34.567,36.198,..,27.52,31.192,38.498,..,38.629,38.217,47.078,831.322,71.629,57.444,60.233,55.085,57.372,56.381,57.096,57.254,58.124,56.955,55.205,109.499,121.589,152.528,56.733,42.133,42.964,39.288,26.134,57.273,87.958,31.258
199005.0,1990-05-01 00:00:00,55.735,56.059,56.113,57.83,63.498,47.866,55.82,52.798,59.149,63.841,41.546,62.963,54.987,56.767,54.534,31.206,62.919,59.39,59.968,76.033,18.442,215.441,224.519,246.358,109.457,39.744,173.73,38.282,39.983,45.661,58.302,36.85,29.758,30.223,29.653,34.037,40.073,29.338,35.263,31.018,76.427,70.115,74.844,57.859,129.516,111.97,126.626,..,91.204,77.782,49.006,67.756,36.251,45.104,61.644,63.872,..,..,..,..,..,46.161,95.934,75.595,..,137.695,34.45,59.707,35.709,30.675,35.23,26.305,33.203,33.8,..,..,103.182,28.519,114.614,82.018,726.549,926.794,2224.168,..,143.354,..,..,..,102.231,164.098,..,85.531,47.105,39.26,35.367,41.843,44.393,50.07,34.545,56.958,..,14.356,38.985,39.28,39.516,35.504,..,51.904,58.875,34.966,72.067,71.334,59.993,101.586,..,24.252,55.74,..,19.029,111.309,111.309,36.809,,73.189,46.977,53.447,60.27,58.231,223.763,73.771,82.615,46.376,34.13,33.939,35.473,61.645,90.708,143.453,72.398,37.541,38.265,34.705,36.604,..,27.727,31.572,38.933,..,39.066,38.532,47.985,832.065,72.159,57.97,60.659,55.606,57.894,56.947,57.598,57.748,58.652,57.503,55.821,110.168,122.328,153.415,57.115,42.725,43.511,39.762,26.197,57.791,88.618,31.565
199006.0,1990-06-01 00:00:00,55.929,56.014,56.013,58.056,64.023,48.33,55.962,53.499,62.331,58.898,41.671,63.765,55.411,57.162,54.971,31.315,63.217,59.759,60.343,76.011,18.492,215.189,223.924,245.566,109.213,39.954,174.495,38.618,40.163,45.934,58.679,37.046,29.758,30.223,29.653,34.52,41.133,29.573,33.853,30.931,76.635,70.331,75.02,58.18,129.617,111.776,126.407,..,91.536,78.132,49.366,68.274,36.456,45.346,61.974,64.214,..,..,..,..,..,46.45,96.822,76.325,..,138.963,34.48,60.02,35.54,30.966,35.547,26.707,33.203,34.669,..,..,103.261,28.527,114.715,82.131,724.635,922.138,2206.53,..,143.547,..,..,..,102.41,164.731,..,85.902,47.007,39.39,35.485,41.982,44.517,50.209,34.641,57.117,..,14.495,39.206,39.502,39.739,35.713,..,52.12,59.074,35.165,72.251,71.297,59.963,101.533,..,24.252,55.74,..,19.029,111.552,111.552,37.45,,73.366,46.994,53.725,59.774,56.724,223.43,73.997,82.832,46.6,34.354,34.5,35.234,61.975,91.5,143.535,72.483,37.767,38.426,34.818,36.81,..,28.041,31.868,39.138,..,39.271,38.683,48.739,829.872,72.319,58.153,60.916,55.868,58.154,57.17,57.845,57.949,58.81,57.699,56.147,110.472,122.916,153.482,57.321,42.814,43.5,39.647,26.408,57.994,88.935,31.962
199007.0,1990-07-01 00:00:00,55.836,55.39,55.291,58.104,64.171,49.102,55.906,53.748,59.141,53.645,41.804,64.219,55.597,57.386,55.144,31.523,64.268,60.209,61.619,77.177,18.493,209.319,216.889,236.765,108.413,40.362,172.437,38.948,40.789,46.196,59.139,37.153,29.758,30.223,29.653,34.73,41.759,29.581,32.76,30.808,75.72,69.49,74.025,57.741,126.504,110.551,125.022,..,91.152,78.499,48.353,66.535,36.714,45.752,62.529,64.789,..,..,..,..,..,46.628,97.694,76.591,..,140.299,34.452,60.151,35.242,31.201,36.474,26.74,33.213,34.733,..,..,103.261,28.537,114.706,82.115,721.628,914.231,2213.203,..,143.742,..,..,..,102.398,164.135,..,85.918,47.158,39.477,35.563,42.075,44.556,50.254,34.672,57.167,..,14.5,39.602,39.901,40.156,35.876,..,52.294,59.326,35.357,72.528,70.948,59.668,101.036,..,24.917,56.617,..,19.694,113.417,113.417,37.401,,72.941,46.695,53.828,58.128,53.283,216.919,73.336,81.801,46.874,34.364,34.763,34.892,62.53,92.241,143.365,72.477,38.076,38.888,34.945,37.071,..,28.291,32.255,39.473,..,39.607,38.823,48.771,826.429,72.344,58.044,60.908,55.907,58.198,57.095,57.884,57.818,58.621,57.598,56.25,109.692,122.979,150.765,57.307,42.621,42.961,38.97,26.502,57.893,88.447,31.977
199008.0,1990-08-01 00:00:00,56.416,55.976,55.917,58.531,63.938,49.239,56.641,54.217,59.051,57.213,42.228,64.311,55.843,57.599,55.403,31.465,63.918,60.227,61.188,76.586,18.503,211.522,218.984,239.228,108.318,40.739,174.797,39.338,40.892,46.663,59.962,37.34,29.758,30.223,29.653,35.309,41.759,29.581,44.525,32.09,76.596,70.55,75.258,58.352,127.799,111.108,125.652,..,92.279,79.029,49.176,67.823,36.879,46.023,62.9,65.173,..,..,..,..,..,47.72,98.415,76.829,..,141.4,36.007,60.742,37.939,31.355,36.671,26.854,33.213,34.981,..,..,103.265,28.653,114.608,82.403,722.739,915.746,2218.438,..,143.927,..,..,..,103.085,164.944,..,86.109,47.7,39.58,35.656,42.184,44.696,50.411,34.78,57.346,..,14.588,39.934,40.236,40.506,36.015,..,52.651,59.851,35.7,73.148,71.929,60.494,102.433,..,24.917,56.617,..,19.694,114.983,114.983,37.12,,73.862,47.031,54.273,58.918,55.092,219.216,74.18,82.763,47.363,35.751,34.879,38.096,62.901,92.952,143.921,73.267,38.271,38.995,35.053,37.237,..,28.414,32.418,39.767,..,39.903,38.997,48.52,827.702,72.711,58.46,61.343,56.438,58.549,57.491,58.263,58.47,59.234,58.2,56.52,110.663,123.981,152.176,57.827,43.323,44.177,40.475,26.662,58.519,89.83,32.0
